access,aerialway,aeroway,amenity,area,barrier,bicycle,boundary,brand,bridge,building,covered,culvert,cutting,disused,embankment,foot,harbour,highway,historic,horse,index,junction,landuse,latitud,layer,leisure,lock,longitud,man_made,military,motorcar,name,natural,oneway,operator,osm_id,place,population,power,railway,ref,religion,route,service,shop,sport,surface,tags,toll,tourism,tower:type,tracktype,tunnel,water,waterway,way_area,wetland,width,wood,x,y,z_order
,,,,,,,,,,,,,,,,,,,,,116.0,,,19.3655914,,,,-99.25933,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787100.077735293,821404.4109512084,0.0
,,,,,,,,,,,,,,,,,,,,,117.0,,,19.3658911,,,,-99.2590918,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787124.3952543014,821437.9633537823,0.0
,,,,,,,,,,,,,,,,,,,,,118.0,,,19.3660932,,,,-99.2589311,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787140.8010307313,821460.589274676,0.0
,,,,,,,,,,,,,,,,,,,,,119.0,,,19.3663926,,,,-99.2586707,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787167.444271396,821494.1530662418,0.0
,,,,,,,,,,,,,,,,,,,,,120.0,,,19.3666329,,,,-99.2584172,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787193.489368963,821521.180678702,0.0
,,,,,,,,,,,,,,,,,,,,,121.0,,,19.3667677,,,,-99.2582202,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787213.839079432,821536.4519849326,0.0
,,,,,,,,,,,,,,,,,,,,,122.0,,,19.3669368,,,,-99.2579582,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787240.924573846,821555.6389145247,0.0
,,,,,,,,,,,,,,,,,,,,,123.0,,,19.367066,,,,-99.2576207,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787276.002192205,821570.5736734512,0.0
,,,,,,,,,,,,,,,,,,,,,124.0,,,19.3672012,,,,-99.2571115,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787329.051178089,821586.5146598876,0.0
,,,,,,,,,,,,,,,,,,,,,125.0,,,19.3673311,,,,-99.2569684,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787343.7654511416,821601.1373757859,0.0
,,,,,,,,,,,,,,,,,,,,,126.0,,,19.367458,,,,-99.2568538,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787355.50090422,821615.3719152289,0.0
,,,,,,,,,,,,,,,,,,,,,127.0,,,19.3676174,,,,-99.256776,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787363.313248463,821633.1194892703,0.0
,,,,,,,,,,,,,,,,,,,,,128.0,,,19.3677981,,,,-99.2567761,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787362.921284277,821653.0616858506,0.0
,,,,,,,,,,,,,,,,,,,,,129.0,,,19.3681772,,,,-99.2569401,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787344.94346842,821694.5712839297,0.0
,,,,,,,,,,,,,,,,,,,,,130.0,,,19.368603,,,,-99.2573295,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787303.258696208,821740.7832336308,0.0
,,,,,,,,,,,,,,,,,,,,,131.0,,,19.3688255,,,,-99.2576537,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787268.8322913283,821764.6893222256,0.0
,,,,,,,,,,,,,,,,,,,,,132.0,,,19.3689175,,,,-99.2579986,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787232.513263741,821774.1518160179,0.0
,,,,,,,,,,,,,,,,,,,,,133.0,,,19.3688972,,,,-99.2583741,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787193.226185129,821771.1594932642,0.0
,,,,,,,,,,,,,,,,,,,,,134.0,,,19.3687598,,,,-99.2589567,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787132.494430347,821754.8292672504,0.0
,,,,,,,,,,,,,,,,,,,,,135.0,,,19.368749,,,,-99.2589953,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787128.4742393363,821753.5600812786,0.0
,,,,,,,,,,,,,,,,,,,,,136.0,,,19.3686009,,,,-99.2595221,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787073.609426636,821736.160932943,0.0
,,,,,,,,,,,,,,,,,,,,,137.0,,,19.3681624,,,,-99.2600409,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787020.1947704256,821686.728901848,0.0
,,,,,,,,,,,,,,,,,,,,,138.0,,,19.368105,,,,-99.2601926,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787004.426634542,821680.0905452964,0.0
,,,,,,,,,,,,,,,,,,,,,139.0,,,19.3680354,,,,-99.2602873,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786994.654434357,821672.2198501076,0.0
,,,,,,,,,,,,,,,,,,,,,140.0,,,19.3680705,,,,-99.2603964,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786983.153206667,821675.8752394642,0.0
,,,,,,,,,,,,,,,,,,,,,141.0,,,19.3687822,,,,-99.2608183,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786937.4627546305,821753.5756293158,0.0
,,,,,,,,,,,,,,,,,,,,,142.0,,,19.3692113,,,,-99.2609483,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786922.9419941464,821800.6717982991,0.0
,,,,,,,,,,,,,,,,,,,,,143.0,,,19.3696477,,,,-99.261032,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786913.255375146,821848.6662219227,0.0
,,,,,,,,,,,,,,,,,,,,,144.0,,,19.3704968,,,,-99.2610954,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786904.825110121,821942.2474892809,0.0
,,,,,,,,,,,,,,,,,,,,,145.0,,,19.3706392,,,,-99.2610139,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786913.0611665635,821958.1260226251,0.0
,,,,,,,,,,,,,,,,,,,,,146.0,,,19.3710196,,,,-99.2607547,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786939.4075437956,822000.6261241594,0.0
,,,,,,,,,,,,,,,,,,,,,147.0,,,19.3715778,,,,-99.2603434,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786981.309575321,822063.0528687985,0.0
,,,,,,,,,,,,,,,,,,,,,148.0,,,19.3727073,,,,-99.2592588,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787092.5260935198,822189.8767623967,0.0
,,,,,,,,,,,,,,,,,,,,,149.0,,,19.3727892,,,,-99.2591749,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787101.1407917007,822199.0833046343,0.0
,,,,,,,,,,,,,,,,,,,,,150.0,,,19.3728894,,,,-99.2590831,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787110.5443002796,822210.3252775732,0.0
,,,,,,,,,,,,,,,,,,,,,151.0,,,19.374553,,,,-99.2574429,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787278.8227339094,822397.2065966681,0.0
,,,,,,,,,,,,,,,,,,,,,152.0,,,19.3748032,,,,-99.2571331,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787310.741727893,822425.4395136258,0.0
,,,,,,,,,,,,,,,,,,,,,153.0,,,19.3752295,,,,-99.256389,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787387.7753421376,822473.977251199,0.0
,,,,,,,,,,,,,,,,,,,,,154.0,,,19.3757268,,,,-99.2554813,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787481.793125173,822530.6789075721,0.0
,,,,,,,,,,,,,,,,,,,,,155.0,,,19.3757602,,,,-99.2554096,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787489.2320646145,822534.5086841651,0.0
,,,,,,,,,,,,,,,,,,,,,156.0,,,19.3758208,,,,-99.2553027,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787500.3002100578,822541.4108418301,0.0
,,,,,,,,,,,,,,,,,,,,,157.0,,,19.3761367,,,,-99.2545735,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787576.0053394446,822577.7357867637,0.0
,,,,,,,,,,,,,,,,,,,,,158.0,,,19.3763279,,,,-99.2542085,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787613.829400532,822599.5686960845,0.0
,,,,,,,,,,,,,,,,,,,,,159.0,,,19.3764393,,,,-99.254025,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787632.812734661,822612.2308904958,0.0
,,,,,,,,,,,,,,,,,,,,,160.0,,,19.3769541,,,,-99.2530983,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787728.7816881817,822670.9034348829,0.0
,,,,,,,,,,,,,,,,,,,,,161.0,,,19.3770351,,,,-99.252975,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787741.5241314806,822680.0900210221,0.0
,,,,,,,,,,,,,,,,,,,,,162.0,,,19.3772206,,,,-99.2526179,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787778.5323534086,822701.278418056,0.0
,,,,,,,,,,,,,,,,,,,,,163.0,,,19.3773338,,,,-99.2523116,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787810.37289518,822714.3858834133,0.0
,,,,,,,,,,,,,,,,,,,,,164.0,,,19.3774587,,,,-99.2518745,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787855.887773852,822729.0471549517,0.0
,,,,,,,,,,,,,,,,,,,,,165.0,,,19.3776214,,,,-99.251305,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787915.1892998144,822748.1459797227,0.0
,,,,,,,,,,,,,,,,,,,,,166.0,,,19.3779849,,,,-99.2502534,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788024.557615866,822790.3735324221,0.0
,,,,,,,,,,,,,,,,,,,,,167.0,,,19.3780152,,,,-99.2501677,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788033.469113539,822793.8895672434,0.0
